epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.06989225745201111,0.01835541725158696,-1.1134749412536622,-0.9901893436908722,"[116, 116, 116, 116]"
4,prune,-0.048378372192382835,0.03156532645225529,-0.8707450270652771,-0.8576050996780396,"[105, 105, 105, 105]"
6,none,-0.061187684535980225,-0.026858842372894265,-0.7618919372558594,-0.7443154692649842,"[105, 105, 105, 105]"
8,prune,-0.08011674880981445,0.013029861450195357,-0.7840105652809143,-0.7355064451694489,"[95, 95, 95, 95]"
10,prune,-0.027096450328826904,0.04163745641708372,-0.6994517207145691,-0.7036984622478485,"[86, 86, 86, 86]"
12,prune,-0.05297354459762571,0.015362697839736983,-0.6550923764705658,-0.6399473130702973,"[78, 78, 78, 78]"
14,none,-0.030625224113464355,-0.011823016405105524,-0.6262085258960723,-0.616053330898285,"[78, 78, 78, 78]"
16,prune,-0.038022768497467,0.029616165161132857,-0.6012353479862214,-0.6062143325805665,"[71, 71, 71, 71]"
18,prune,-0.029765945672988958,0.019077223539352373,-0.5800540626049042,-0.5900311589241027,"[64, 64, 64, 64]"
20,prune,-0.01814032196998594,0.01076199710369119,-0.5416300594806671,-0.5582900226116181,"[58, 58, 58, 58]"
22,prune,-0.03348744511604318,0.009118723869323664,-0.5524646639823914,-0.5178186118602752,"[53, 53, 53, 53]"
24,prune,-0.013941478729248002,0.003795713186264038,-0.5247652053833007,-0.5143577694892884,"[48, 48, 48, 48]"
26,prune,-0.010519555211067178,0.023859021067619335,-0.49757792949676516,-0.506024444103241,"[44, 44, 44, 44]"
28,none,-0.02350170016288755,-0.006919762492179848,-0.4870795637369156,-0.4888890326023102,"[44, 44, 44, 44]"
30,prune,-0.007383492588996954,0.007200458645820584,-0.49604850709438325,-0.5003010004758834,"[40, 40, 40, 40]"
32,none,-0.05180808901786804,-0.03750756978988645,-0.48266042172908785,-0.4633037090301514,"[40, 40, 40, 40]"
34,grow,0.00010322630405423805,-0.0031976163387298917,-0.47346614897251127,-0.4752616465091705,"[48, 40, 40, 40]"
36,none,-0.018211844563484125,-0.0007560789585113192,-0.4874595493078232,-0.4834770798683167,"[48, 40, 40, 40]"
38,grow,0.002687215805053711,-0.002508118748664856,-0.4860226660966873,-0.4804139226675034,"[48, 40, 48, 40]"
40,none,-0.026716205477714527,-0.002646249532699596,-0.4848745703697205,-0.4784135401248932,"[48, 40, 48, 40]"
42,none,-0.04744779169559482,-0.005851003527641285,-0.47622289657592776,-0.4691174656152725,"[48, 40, 48, 40]"
44,prune,-0.031222733855247542,0.016641584038734447,-0.46816027760505674,-0.4738946557044983,"[44, 36, 44, 36]"
46,none,-0.027604278922081005,-0.006000527739524808,-0.46043179035186765,-0.44991945922374726,"[44, 36, 44, 36]"
