epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.24061150550842259,0.21612291336059597,-2.4990206718444825,-2.402414393424988,"[231, 231, 231, 231]"
4,prune,-0.2326549410820009,0.2295124411582945,-2.0895842552185058,-2.0588819861412047,"[208, 208, 208, 208]"
6,prune,-0.18392378091812134,0.17237111330032362,-1.7874375581741333,-1.7752445816993714,"[188, 188, 188, 188]"
8,prune,-0.16080356836318987,0.1635909795761108,-1.5785326600074767,-1.5775094866752624,"[170, 170, 170, 170]"
10,prune,-0.1675117731094362,0.1369653582572936,-1.4089498162269591,-1.398393416404724,"[153, 153, 153, 153]"
12,prune,-0.1150791764259338,0.13239518404006967,-1.2573405861854554,-1.266450333595276,"[138, 138, 138, 138]"
14,prune,-0.12698274850845337,0.09204990863800044,-1.1250605940818788,-1.1244571328163147,"[125, 125, 125, 125]"
16,prune,-0.10739885568618779,0.09738509654998773,-1.0505546569824218,-1.0525027155876159,"[113, 113, 113, 113]"
18,prune,-0.06028300523757946,0.10549494028091433,-0.934362244606018,-0.9682522177696228,"[102, 102, 102, 102]"
20,prune,-0.07345171570777886,0.07706716656684875,-0.872422730922699,-0.8844885408878327,"[92, 92, 92, 92]"
22,prune,-0.07282329797744747,0.06528633832931519,-0.7963889300823211,-0.8181182146072388,"[83, 83, 83, 83]"
24,prune,-0.06688253879547112,0.04026995897293095,-0.7470133006572723,-0.740223640203476,"[75, 75, 75, 75]"
26,prune,-0.05176409482955935,0.025691837072372437,-0.7036387085914612,-0.7082823276519775,"[68, 68, 68, 68]"
28,prune,-0.048476737737655595,0.010374164581298806,-0.6630887985229492,-0.6660163998603821,"[62, 62, 62, 62]"
30,prune,-0.04212456941604614,0.015497690439224221,-0.6351483881473541,-0.6316020011901855,"[56, 56, 56, 56]"
32,none,-0.04265193939208989,-0.0002716064453125444,-0.6165938258171082,-0.5982692539691925,"[56, 56, 56, 56]"
34,none,-0.04641283750534053,-0.002917402982711703,-0.6201616048812866,-0.596841323375702,"[56, 56, 56, 56]"
36,prune,-0.049109202623367376,0.01807571649551387,-0.6056161761283875,-0.6013514459133148,"[51, 51, 51, 51]"
38,prune,-0.03451139926910396,0.012913221120834373,-0.5715034246444702,-0.5670629382133484,"[46, 46, 46, 46]"
40,none,-0.0409190893173218,-0.00035356879234316185,-0.5809666812419891,-0.5505138158798217,"[46, 46, 46, 46]"
42,none,-0.035409241914749146,-0.00791101455688481,-0.5436041295528412,-0.5444284379482269,"[46, 46, 46, 46]"
44,prune,-0.03523490428924558,0.01667201519012451,-0.5630904734134674,-0.5605205833911896,"[42, 42, 42, 42]"
46,none,-0.03927879333496098,-0.024616780877113387,-0.5273293495178223,-0.5239467918872833,"[42, 42, 42, 42]"
48,prune,-0.038976484537124656,0.0009648859500884788,-0.5296623408794403,-0.5267213225364685,"[38, 38, 38, 38]"
51,prune,-0.044055679440498374,0.0033568710088729414,-0.5347346901893616,-0.5299211412668228,"[35, 35, 35, 35]"
54,prune,-0.024577686190605186,5.788207054135963e-05,-0.4981619596481323,-0.5103476703166961,"[32, 32, 32, 32]"
57,prune,-0.02322190701961513,0.0007176965475082508,-0.4876398205757141,-0.48355041444301605,"[29, 29, 29, 29]"
60,none,-0.01237166523933414,-0.00466485321521759,-0.4881217122077942,-0.4845073282718658,"[29, 29, 29, 29]"
63,prune,0.0018408060073852317,0.030233356356620722,-0.47336153984069823,-0.5068273067474365,"[27, 27, 27, 27]"
66,none,-0.021670851111412093,-0.0015770137310028298,-0.48053871989250185,-0.47335839867591856,"[27, 27, 27, 27]"
69,prune,-0.004802241921424866,0.004731476306915283,-0.47378835678100584,-0.4781859338283539,"[25, 25, 25, 25]"
73,none,-0.009930974245071389,-0.031207406520843473,-0.4637603461742401,-0.47288416028022767,"[25, 25, 25, 25]"
77,none,-0.018114438652992282,-0.016946685314178478,-0.46211884915828705,-0.45654699504375457,"[25, 25, 25, 25]"
81,none,-0.018584787845611572,-0.019401249289512645,-0.4570460945367813,-0.4518314629793167,"[25, 25, 25, 25]"
85,none,-0.011255142092704784,-0.017622867226600614,-0.452523747086525,-0.457518470287323,"[25, 25, 25, 25]"
90,prune,-0.02568689584732059,0.001674187183380138,-0.45191706120967867,-0.4539018005132675,"[23, 23, 23, 23]"
95,none,-0.014406213164329551,-0.03015183508396152,-0.45239195227622986,-0.4537203639745712,"[23, 23, 23, 23]"
101,none,-0.005474886298179604,-0.004737445712089505,-0.44775213599205016,-0.45091659724712374,"[23, 23, 23, 23]"
107,none,-0.023202568292617798,-0.023230329155921936,-0.4481948435306549,-0.4436467796564102,"[23, 23, 23, 23]"
114,none,-0.018973052501678467,-0.009931570291519198,-0.44732487499713897,-0.4425855457782745,"[23, 23, 23, 23]"
121,prune,-0.008553254604339589,0.0019842833280563354,-0.471709218621254,-0.45139617919921876,"[21, 21, 21, 21]"
129,none,-0.02318652570247648,-0.04142921566963198,-0.4445162951946259,-0.4363180845975876,"[21, 21, 21, 21]"
138,none,-0.0074015498161315585,-0.020045083761215166,-0.4375163584947586,-0.44806758463382723,"[21, 21, 21, 21]"
148,none,-0.010041123628616366,-0.004367598891258262,-0.43741066157817843,-0.44508456289768217,"[21, 21, 21, 21]"
159,none,-0.030673897266387973,-0.02969852089881897,-0.44643706977367403,-0.43108953833580016,"[21, 21, 21, 21]"
172,none,-0.013336297869682323,-0.023470649123191856,-0.43117129504680635,-0.43672147393226624,"[21, 21, 21, 21]"
187,none,-0.01434596776962277,-0.013397535681724526,-0.43654824793338776,-0.4384139895439148,"[21, 21, 21, 21]"
