epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.013455945253372237,-0.03311813473701486,-1.3307355165481567,-0.9307375967502594,"[32, 32, 32, 32]"
4,grow,0.031785160303115845,-0.013358664512634233,-0.8758204400539398,-0.7554368853569031,"[39, 32, 32, 32]"
6,grow,0.026857560873031594,-0.004991620779037476,-0.6448902666568757,-0.625614583492279,"[39, 39, 32, 32]"
8,grow,0.007050901651382446,-0.019549810886382968,-0.582240891456604,-0.5771381437778473,"[39, 39, 39, 32]"
10,grow,0.017264127731323242,0.005422192811965987,-0.5267448186874389,-0.5369149535894394,"[39, 39, 39, 39]"
12,grow,0.006237882375717152,-0.004556891322135936,-0.5100652575492859,-0.49988132417201997,"[47, 39, 39, 39]"
14,none,-0.005854362249374412,-0.0035092324018478616,-0.48538033962249755,-0.46853519082069395,"[47, 39, 39, 39]"
16,none,-0.004950296878814708,-0.007495117187500011,-0.4782802790403366,-0.4611796736717224,"[47, 39, 39, 39]"
18,prune,-0.009907644987106334,0.005651211738586459,-0.49586370289325715,-0.4555343061685562,"[43, 36, 36, 36]"
20,prune,0.009661635756492593,0.016696059703826927,-0.46763636469841,-0.4570288211107254,"[39, 33, 33, 33]"
22,none,-0.0001703411340713279,-0.00012241899967191383,-0.42805659770965576,-0.43333851993083955,"[39, 33, 33, 33]"
24,prune,-0.003243944048881564,0.00023805201053617164,-0.42221786081790924,-0.42173426151275634,"[36, 30, 30, 30]"
26,grow,0.011655232310295083,0.0031855940818786843,-0.42062770426273344,-0.42677725851535797,"[36, 36, 30, 30]"
28,prune,0.0010975152254104614,0.008413103222846996,-0.4120821624994278,-0.4204735428094864,"[33, 33, 27, 27]"
30,grow,0.01118933558464047,-0.0295228511095047,-0.4030523896217346,-0.41392523646354673,"[40, 33, 27, 27]"
32,none,-0.014149296283721913,-0.009558066725730896,-0.42173512279987335,-0.40313123166561127,"[40, 33, 27, 27]"
34,none,-0.009439530968666121,-0.011496958136558544,-0.40457800030708313,-0.40488057434558866,"[40, 33, 27, 27]"
36,none,-0.01591286063194275,-0.004141631722450245,-0.4095791310071945,-0.39237436950206755,"[40, 33, 27, 27]"
38,grow,0.002727755904197715,-0.008176252245903015,-0.4016415476799011,-0.39391093850135805,"[40, 33, 33, 27]"
40,prune,0.015072736144065846,0.022576209902763378,-0.40941137075424194,-0.4086050510406494,"[36, 30, 30, 25]"
42,none,-0.017014834284782454,-0.008906474709510837,-0.3815822422504425,-0.38012189269065855,"[36, 30, 30, 25]"
44,none,-0.025685909390449513,-0.009054961800575245,-0.39960322380065916,-0.37882873713970183,"[36, 30, 30, 25]"
46,none,-0.0022251516580581443,-0.002644100785255399,-0.37870625853538514,-0.38653879761695864,"[36, 30, 30, 25]"
48,none,-0.017534464597702026,-0.010321840643882751,-0.3940891683101654,-0.3702365309000015,"[36, 30, 30, 25]"
51,none,-0.015113568305969216,-0.012082076072692849,-0.38974250555038453,-0.3749320447444916,"[36, 30, 30, 25]"
54,none,-0.021122217178344727,-0.003197056055068981,-0.3792556136846542,-0.3764930129051208,"[36, 30, 30, 25]"
57,none,-0.0006363123655319103,-0.0030889540910720714,-0.3884315937757492,-0.38753498494625094,"[36, 30, 30, 25]"
60,grow,0.00035109221935269996,-0.009606420993804932,-0.37708457708358767,-0.37362352609634397,"[44, 30, 30, 25]"
63,prune,-0.014741232991218545,0.004560244083404552,-0.38024103045463564,-0.37596950829029085,"[40, 27, 27, 23]"
66,none,-0.002363276481628429,-0.003284978866577193,-0.3781188905239105,-0.3700047492980957,"[40, 27, 27, 23]"
