epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.23785979747772212,0.2534123420715332,-0.9569443821907043,"[61, 61, 61, 61]"
4,grow,0.02970008254051204,0.020153951644897417,-0.6305513143539428,"[74, 61, 61, 61]"
6,grow,0.028737118840217568,0.022277289628982455,-0.5692514598369598,"[74, 74, 61, 61]"
8,grow,0.003329390287399314,-0.009463426470756486,-0.5156988799571991,"[74, 74, 74, 61]"
10,prune,-0.006334415078163125,0.028057974576950084,-0.5032858788967133,"[71, 71, 71, 58]"
12,prune,0.015893223881721485,0.022791898250579812,-0.4914175122976303,"[68, 68, 68, 56]"
14,prune,-0.0214704990386963,0.015042668581008944,-0.46123161613941194,"[65, 65, 65, 54]"
16,prune,-0.025940120220184326,0.0009539932012558316,-0.443918776512146,"[62, 62, 62, 52]"
18,prune,-0.019758513569831826,0.01682439148426057,-0.4496917694807053,"[59, 59, 59, 50]"
20,none,-0.015652006864547707,-0.02465606331825254,-0.4172005921602249,"[59, 59, 59, 50]"
22,none,-0.02326235771179197,-0.01728048026561735,-0.4137679308652878,"[59, 59, 59, 50]"
24,prune,0.008155772089958213,0.012572476267814658,-0.43538113832473757,"[57, 57, 57, 48]"
26,none,-0.017915472388267517,-0.00713041126728059,-0.4106709957122803,"[57, 57, 57, 48]"
28,prune,0.013562726974487294,0.02187434136867522,-0.4283144652843475,"[55, 55, 55, 46]"
30,prune,-0.004856818914413474,0.00012353360652922474,-0.4035555750131607,"[53, 53, 53, 44]"
32,grow,0.004286792874336254,0.0007009208202362061,-0.40216987729072573,"[64, 53, 53, 44]"
34,grow,0.011180320382118247,0.01039106845855714,-0.40217683613300326,"[64, 53, 53, 53]"
36,prune,-0.01648331284523008,0.002589562535285972,-0.40806846022605897,"[61, 51, 51, 51]"
38,none,-0.00028875768184660755,-0.0026712507009505893,-0.39311460852622987,"[61, 51, 51, 51]"
40,prune,-0.006735712289810181,0.007396107912063576,-0.40343426167964935,"[58, 49, 49, 49]"
42,prune,0.006076633930206299,0.011831653118133556,-0.39890705049037933,"[56, 47, 47, 47]"
44,none,-0.012250313162803672,-0.013867610692977927,-0.38285947144031524,"[56, 47, 47, 47]"
46,prune,-0.015820565819740284,0.0037102073431015126,-0.3823737144470215,"[54, 45, 45, 45]"
48,none,-0.012141290307044972,-0.004046609997749306,-0.3648003876209259,"[54, 45, 45, 45]"
51,none,-0.013210448622703541,-0.0056281417608261,-0.3826858848333359,"[54, 45, 45, 45]"
54,prune,-0.005374792218208302,0.004785099625587486,-0.376278218626976,"[52, 43, 43, 43]"
57,prune,-0.005442699790000893,0.004079386591911316,-0.3769662231206894,"[50, 41, 41, 41]"
60,prune,0.0034058302640914695,0.003513571619987499,-0.3748276084661484,"[48, 39, 39, 39]"
63,prune,-0.012720412015914895,0.010521388053894076,-0.3693980693817139,"[46, 38, 38, 38]"
66,prune,0.0032374501228332186,0.016375690698623657,-0.37846438884735106,"[44, 37, 37, 37]"
69,none,-0.005180019140243575,-0.0095109283924103,-0.36969435811042783,"[44, 37, 37, 37]"
73,grow,0.003306531906127952,0.0005602449178696012,-0.36993038058280947,"[53, 37, 37, 37]"
77,prune,0.0005526304244994895,0.000759151577949535,-0.379765123128891,"[51, 36, 36, 36]"
81,none,-0.02659260034561156,-0.02849946320056912,-0.36844384074211123,"[51, 36, 36, 36]"
85,prune,-0.0038045793771743774,0.008101952075958263,-0.3706030249595642,"[49, 35, 35, 35]"
90,prune,-0.0038740754127502552,0.008364105224609342,-0.36869429647922514,"[47, 34, 34, 34]"
95,none,-0.006634771823883057,-0.001378661394119296,-0.3569950044155121,"[47, 34, 34, 34]"
101,prune,-0.013445267081260703,0.0033104896545410045,-0.3697166621685028,"[45, 33, 33, 33]"
107,grow,0.0013494223356246837,0.0011159449815749678,-0.36817306876182554,"[45, 33, 33, 40]"
114,prune,-0.00670388638973235,0.0071514755487441795,-0.3830596089363098,"[43, 32, 32, 38]"
121,prune,-0.002710542082786538,0.00558449625968932,-0.3636601120233536,"[41, 31, 31, 37]"
129,none,-0.008449974656105086,-0.0133124798536301,-0.36333749294281004,"[41, 31, 31, 37]"
138,none,-0.016279718279838595,-0.015726375579833973,-0.35974045395851134,"[41, 31, 31, 37]"
148,none,-0.015949085354804993,-0.007083246111869834,-0.3608469992876053,"[41, 31, 31, 37]"
159,none,-0.0018027305603027788,-0.0021528422832489125,-0.3751600444316864,"[41, 31, 31, 37]"
172,none,-0.011140894889831554,-0.0015696555376052967,-0.3777530014514923,"[41, 31, 31, 37]"
187,prune,0.0023050397634506448,0.003055912256240856,-0.3801216006278992,"[39, 30, 30, 36]"
