epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.09708853363990766,0.19310992360115042,-1.1323331534862517,"[244, 244, 244, 244]"
4,prune,-0.06157376766204836,0.03710228204727173,-0.9151865780353546,"[232, 232, 232, 232]"
6,prune,-0.03658921718597419,0.04045523405075069,-0.8126095056533813,"[221, 221, 221, 221]"
8,prune,-0.04445701837539673,0.0025068581104278342,-0.7504195094108581,"[210, 210, 210, 210]"
10,prune,-0.03988422751426701,0.03888296484947207,-0.7055655717849731,"[200, 200, 200, 200]"
12,prune,-0.03197607398033142,0.048671108484268144,-0.6761327385902405,"[190, 190, 190, 190]"
14,prune,-0.034361785650253274,0.008924764394760198,-0.6345130145549774,"[181, 181, 181, 181]"
16,none,-0.03680101633071897,-0.011887419223785334,-0.6064355850219727,"[181, 181, 181, 181]"
18,prune,-0.07302228808403011,0.0250562787055969,-0.5908344686031342,"[172, 172, 172, 172]"
20,prune,-0.022686499357223555,0.01573756933212278,-0.592264062166214,"[164, 164, 164, 164]"
22,prune,-0.017148649692535378,0.015460386872291565,-0.5692392230033875,"[156, 156, 156, 156]"
24,prune,-0.018989318609237693,0.020013380050659113,-0.5489055335521698,"[149, 149, 149, 149]"
26,prune,-0.016970476508140542,0.014838635921478271,-0.5372284948825836,"[142, 142, 142, 142]"
28,prune,-0.006705704331398055,0.00914376974105835,-0.5179396986961364,"[135, 135, 135, 135]"
30,none,-0.028003296256065346,-0.005129039287567139,-0.5002815186977386,"[135, 135, 135, 135]"
32,prune,-0.03258700072765347,0.007263869047164917,-0.4863160878419876,"[129, 129, 129, 129]"
34,prune,-0.007958364486694347,0.0200631946325302,-0.4878916352987289,"[123, 123, 123, 123]"
36,prune,-0.02493138313293458,0.00232577621936797,-0.47194663882255555,"[117, 117, 117, 117]"
38,prune,-0.03358686566352842,0.012749600410461415,-0.46058353781700134,"[112, 112, 112, 112]"
40,prune,-0.047612088918685846,0.005831655859947216,-0.4570417046546936,"[107, 107, 107, 107]"
42,prune,-0.015346822142601024,0.012300002574920643,-0.45348871052265166,"[102, 102, 102, 102]"
44,none,-0.00942460000514983,-0.01156141161918639,-0.436207976937294,"[102, 102, 102, 102]"
46,prune,-0.007573106884956382,0.021465829014778115,-0.44961153268814086,"[97, 97, 97, 97]"
48,none,-0.021557700634002697,-0.0038966506719589344,-0.43236777782440183,"[97, 97, 97, 97]"
51,prune,-0.0014410704374313021,0.005859813094139132,-0.4442859560251236,"[93, 93, 93, 93]"
54,none,-0.03359786272048948,-0.00805263817310331,-0.41567903757095337,"[93, 93, 93, 93]"
57,prune,0.003359532356262185,0.00836203098297117,-0.4363557606935501,"[89, 89, 89, 89]"
60,none,-0.013587433099746693,-0.0013247936964034812,-0.43082089722156525,"[89, 89, 89, 89]"
63,prune,-0.005668362975120578,0.01500314474105835,-0.4294538855552673,"[85, 85, 85, 85]"
66,none,-0.014982631802558932,-0.008825835585594188,-0.4073567599058151,"[85, 85, 85, 85]"
69,none,-0.025621253252029408,-0.007946190237998974,-0.40541088581085205,"[85, 85, 85, 85]"
73,none,-0.009755858778953574,-0.002643623948097251,-0.4117682784795761,"[85, 85, 85, 85]"
77,none,-0.02019701898097992,-0.004952412843704235,-0.41351301968097687,"[85, 85, 85, 85]"
81,none,-0.015015852451324474,-0.0028005152940750455,-0.4111794143915176,"[85, 85, 85, 85]"
85,prune,-0.021199497580528304,0.012936767935752824,-0.42923389971256254,"[81, 81, 81, 81]"
90,none,-0.020183572173118558,-0.013351616263389599,-0.40253904163837434,"[81, 81, 81, 81]"
95,prune,-0.012424352765083302,0.015136033296585083,-0.41395161747932435,"[77, 77, 77, 77]"
101,prune,-0.017856577038764976,0.0005082190036773682,-0.40746608972549436,"[74, 74, 74, 74]"
107,none,-0.014521145820617698,-0.01818813383579254,-0.4006578981876373,"[74, 74, 74, 74]"
114,prune,-0.035385340452194214,0.0007400691509246715,-0.4073498368263245,"[71, 71, 71, 71]"
121,prune,0.007709935307502747,0.015058916807174694,-0.41125401854515076,"[68, 68, 68, 68]"
129,prune,-0.01281668245792389,0.0033764243125915527,-0.3968271493911743,"[65, 65, 65, 65]"
138,prune,-0.003517916798591647,0.0052824586629867665,-0.41487600207328795,"[62, 62, 62, 62]"
148,prune,0.010401245951652538,0.01994429826736449,-0.42347105145454406,"[59, 59, 59, 59]"
159,grow,0.0017950206995010487,0.0011158764362335094,-0.42253606021404266,"[71, 59, 59, 59]"
172,prune,-0.003110361099243175,0.009369921684265148,-0.42418367862701417,"[68, 57, 57, 57]"
187,none,-0.02575044929981235,-0.009494927525520336,-0.40983553826808927,"[68, 57, 57, 57]"
