epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,grow,0.0033634245395659512,-0.04089418053627014,-1.3752794027328492,-0.9589865326881408,"[39, 32, 32, 32]"
4,none,-0.008485537767410234,-0.015621334314346313,-0.7113655209541321,-0.6566946983337403,"[39, 32, 32, 32]"
6,none,-0.010870558023452714,-0.004709333181381226,-0.6336752295494079,-0.6103829324245453,"[39, 32, 32, 32]"
8,none,-0.031782889366149814,-0.02516294717788692,-0.596926611661911,-0.5526956498622895,"[39, 32, 32, 32]"
10,none,-0.009184938669204668,-0.034332668781280495,-0.5581269264221191,-0.5333163976669312,"[39, 32, 32, 32]"
12,grow,0.006805932521820046,-0.021910628676414468,-0.5106455951929092,-0.5075140088796616,"[39, 39, 32, 32]"
14,none,-0.012537068128585793,-0.01658318936824793,-0.4976569801568985,-0.4868746966123581,"[39, 39, 32, 32]"
16,none,-0.00291467607021334,-0.00998281538486484,-0.47824722826480864,-0.4755922585725784,"[39, 39, 32, 32]"
18,grow,0.01018126606941222,-0.016488361358642567,-0.4779092013835907,-0.4772292643785477,"[39, 39, 39, 32]"
20,none,-0.017904615402221657,-0.00223472416400905,-0.4686246752738953,-0.4492627024650574,"[39, 39, 39, 32]"
22,none,-0.005412232875823986,-0.009384018182754528,-0.4436525762081146,-0.4383086621761322,"[39, 39, 39, 32]"
24,prune,-0.0072304606437683105,0.005480253696441617,-0.4569270253181458,-0.44640073776245115,"[36, 36, 36, 29]"
26,none,-0.026313421130180314,-0.017032817006111145,-0.4494334787130356,-0.4282736271619797,"[36, 36, 36, 29]"
28,prune,-0.009196430444717407,0.0006187289953232256,-0.4350427210330963,-0.4187446922063828,"[33, 33, 33, 27]"
30,none,-0.009666040539741516,-0.0029843538999557717,-0.4455124229192734,-0.42061554491519926,"[33, 33, 33, 27]"
32,grow,0.003235355019569397,-0.0039414077997207975,-0.4145077794790268,-0.42595923244953154,"[40, 33, 33, 27]"
34,none,-0.009067183732986428,-0.002446472644805908,-0.4110332041978836,-0.4102453887462616,"[40, 33, 33, 27]"
36,none,-0.001828935742378246,-0.0007879436016082764,-0.423627570271492,-0.4049023449420929,"[40, 33, 33, 27]"
38,grow,0.009054383635520913,0.006844881176948536,-0.4013263165950775,-0.4073799401521683,"[40, 33, 33, 33]"
40,grow,0.017056581377983104,0.012644046545028709,-0.41534008681774137,-0.4184139758348465,"[48, 33, 33, 33]"
42,prune,-0.0007839858531952237,0.000530058145523038,-0.40863008201122286,-0.4049156218767166,"[44, 30, 30, 30]"
44,prune,0.010498809814453114,0.01736490726470946,-0.3978113204240799,-0.4072389602661133,"[40, 27, 27, 27]"
46,grow,0.0018334507942199818,-0.009924426674842834,-0.393222838640213,-0.38592507839202883,"[40, 33, 27, 27]"
48,prune,-0.00018620193004609265,0.004957500100135792,-0.3934893548488617,-0.3916047036647797,"[36, 30, 25, 25]"
51,none,-0.03631671667098996,-0.004628813266754128,-0.38049659729003904,-0.3759338051080704,"[36, 30, 25, 25]"
54,prune,0.005873769521713257,0.007416951656341597,-0.3912841111421585,-0.39223296344280245,"[33, 27, 23, 23]"
57,prune,-0.008067020773887601,0.000726374983787581,-0.3800393521785736,-0.3776584953069687,"[30, 25, 21, 21]"
60,none,-0.0021732211112976407,-0.02226416766643524,-0.3827847421169281,-0.3800165861845016,"[30, 25, 21, 21]"
63,grow,0.0034402489662170854,-0.004844000935554482,-0.3861814349889755,-0.3977007955312729,"[36, 25, 21, 21]"
66,grow,0.007977882027626004,-0.007134941220283519,-0.3722309857606888,-0.3778463780879974,"[36, 25, 26, 21]"
69,none,-0.0009944558143615834,-0.006771191954612732,-0.37767652571201327,-0.3788596004247665,"[36, 25, 26, 21]"
73,none,-0.0035043776035308394,-0.0011152952909469493,-0.367259019613266,-0.3741700142621994,"[36, 25, 26, 21]"
77,none,-0.005724823474884011,-0.0002166748046874556,-0.37484708428382874,-0.37702771425247195,"[36, 25, 26, 21]"
81,prune,0.0004538327455520519,0.0017870128154754417,-0.37987408936023714,-0.3815185636281967,"[33, 23, 24, 19]"
85,prune,0.006676885485649153,0.007614138722419783,-0.3676337659358978,-0.37868753969669344,"[30, 21, 22, 18]"
90,none,-0.00940602123737333,-0.009878614544868436,-0.3656541109085083,-0.3682828933000565,"[30, 21, 22, 18]"
95,none,-0.005497407913207963,-0.02043858766555784,-0.35957731008529664,-0.3572780430316925,"[30, 21, 22, 18]"
101,grow,0.0009670764207839744,-0.00873316526412965,-0.360209321975708,-0.36407430469989777,"[36, 21, 22, 18]"
107,prune,0.00818283259868624,0.01255277991294862,-0.3614299863576889,-0.3778572648763657,"[33, 19, 20, 17]"
114,prune,-0.0014221847057342418,0.0035436123609542958,-0.3638704359531403,-0.37323940098285674,"[30, 18, 18, 16]"
121,none,-0.015110659599304244,-0.0175774306058884,-0.36593981087207794,-0.36394972205162046,"[30, 18, 18, 16]"
129,none,-0.0009554803371429332,-0.009500241279602029,-0.36140541136264803,-0.36407915949821473,"[30, 18, 18, 16]"
138,grow,0.0016074836254120206,-0.0034482210874557384,-0.36995176672935487,-0.3640923023223877,"[30, 18, 18, 20]"
148,prune,0.0029829323291778453,0.010042616724967923,-0.371437868475914,-0.37667256891727446,"[27, 17, 17, 18]"
159,grow,0.004627659916877747,-0.007595428824424766,-0.3786813586950302,-0.3694889098405838,"[33, 17, 17, 18]"
172,prune,-0.021342000365257296,0.00030147135257718727,-0.3841401934623718,-0.37016060054302213,"[30, 16, 16, 17]"
187,none,-0.012862002849578835,-0.0031887024641036876,-0.3684516459703445,-0.36670703887939454,"[30, 16, 16, 17]"
