epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.35763442516326904,0.3161368131637572,-1.7813880562782287,"[20, 16, 16, 16]"
4,grow,0.13980760574340811,0.1340560257434844,-1.1622676849365234,"[20, 20, 16, 16]"
6,grow,0.079734206199646,0.07359368801116939,-0.8503538727760315,"[20, 20, 20, 16]"
8,grow,0.018523764610290483,0.008768063783645585,-0.7085656940937042,"[24, 20, 20, 16]"
10,grow,0.022584456205368086,-0.001953935623168923,-0.6667072713375092,"[24, 20, 20, 20]"
12,prune,0.013887506723403886,0.03536078333854675,-0.6268221259117126,"[23, 19, 19, 19]"
14,grow,0.026465171575546287,0.01410144567489624,-0.586200374364853,"[28, 19, 19, 19]"
16,grow,0.009485366940498396,0.002202332019805908,-0.5487164735794068,"[28, 23, 19, 19]"
18,grow,0.02008552849292755,0.017472881078720137,-0.5339491844177247,"[34, 23, 19, 19]"
20,prune,0.004121556878089905,0.0067902058362960815,-0.507674154639244,"[33, 22, 18, 18]"
22,grow,0.017904552817344654,0.011514550447463967,-0.5067920744419098,"[33, 22, 22, 18]"
24,prune,-0.009024208784103371,0.009903690218925454,-0.4762981981039047,"[32, 21, 21, 17]"
26,prune,0.0076917827129364125,0.011730885505676247,-0.47614917159080505,"[31, 20, 20, 16]"
28,grow,0.01017542779445646,0.005692455172538746,-0.4657459884881973,"[38, 20, 20, 16]"
30,grow,0.0008053302764892134,-0.019754576683044478,-0.4583172708749771,"[38, 24, 20, 16]"
32,prune,-0.007531905174255393,0.006430011987686113,-0.4570536673069,"[37, 23, 19, 15]"
34,prune,0.004835352301597595,0.004851284623146046,-0.45126625895500183,"[36, 22, 18, 14]"
36,prune,0.005757308006286654,0.020778274536132846,-0.4612695246934891,"[35, 21, 17, 13]"
38,prune,-0.0009220510721206776,0.003935527801513683,-0.4342991828918457,"[34, 20, 16, 12]"
40,none,-0.029874977469444286,-0.009819570183754012,-0.4167351186275482,"[34, 20, 16, 12]"
42,prune,0.0008038967847824319,0.0010232627391815186,-0.43472070395946505,"[33, 19, 15, 11]"
44,prune,0.007408404350280784,0.01391830146312717,-0.44098749160766604,"[32, 18, 14, 10]"
46,grow,0.0051017016172408836,-0.0008827924728393444,-0.4328598231077194,"[39, 18, 14, 10]"
48,grow,0.005453920364379861,0.0030509859323501476,-0.4292874038219452,"[39, 22, 14, 10]"
51,prune,-0.0016266286373138317,0.00524238944053651,-0.4169380247592926,"[38, 21, 13, 9]"
54,none,-0.002125653624534596,-0.08062634766101834,-0.4242716461420059,"[38, 21, 13, 9]"
57,none,-0.0007215201854706144,-0.09508688747882843,-0.4172866404056549,"[38, 21, 13, 9]"
60,none,-0.010712924599647511,-0.09066790640354161,-0.4189763516187668,"[38, 21, 13, 9]"
63,none,-0.0022762000560760387,-0.09536927938461298,-0.4140539884567261,"[38, 21, 13, 9]"
66,none,-0.03189412653446194,-0.104705411195755,-0.4091687768697739,"[38, 21, 13, 9]"
69,none,-0.014975067973136857,-0.10274742543697357,-0.407021501660347,"[38, 21, 13, 9]"
73,none,-0.01604986786842344,-0.09960028231143953,-0.4089945077896118,"[38, 21, 13, 9]"
77,grow,0.00913283824920652,-0.10669944584369662,-0.40475523471832275,"[46, 21, 13, 9]"
81,none,-0.005994957685470592,-0.09597395360469818,-0.40150039196014403,"[46, 21, 13, 9]"
85,grow,0.002407801151275646,-0.09151462018489837,-0.4071341097354889,"[46, 26, 13, 9]"
90,none,-0.0024646252393722423,-0.10404825210571289,-0.3912511646747589,"[46, 26, 13, 9]"
95,none,-0.018393296003341664,-0.10400753617286684,-0.39991341531276703,"[46, 26, 13, 9]"
101,none,-0.01825379431247709,-0.10362014174461365,-0.4060988128185272,"[46, 26, 13, 9]"
107,none,-0.02293557822704312,-0.1168742030858993,-0.3952808052301407,"[46, 26, 13, 9]"
114,grow,0.002077418565750111,-0.10380822718143468,-0.40671657025814056,"[56, 26, 13, 9]"
121,grow,0.008393380045890853,-0.11557248830795286,-0.4125086456537247,"[56, 32, 13, 9]"
129,none,-0.008562576770782482,-0.07183137834072112,-0.41322746872901917,"[56, 32, 13, 9]"
138,none,-0.017329800128936756,-0.08787003457546233,-0.40054122507572176,"[56, 32, 13, 9]"
148,none,-0.006734299659729048,-0.08799913823604588,-0.4170059323310852,"[56, 32, 13, 9]"
159,none,-0.015427774190902743,-0.07185542285442353,-0.41795352697372434,"[56, 32, 13, 9]"
172,none,-0.004366996884346053,-0.06803579926490788,-0.4292572498321533,"[56, 32, 13, 9]"
187,none,-0.007987859845161427,-0.08477663695812221,-0.42115641534328463,"[56, 32, 13, 9]"
