epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
48,none,-0.009800127148628268,-0.007987600564956676,-0.48068868517875674,-0.4600918054580688,"[38, 38, 38, 38]"
51,prune,-0.010461896657943726,0.0046418458223342896,-0.4621332883834839,-0.4678083598613739,"[35, 35, 35, 35]"
54,grow,0.0023677408695220725,-0.024810948967933677,-0.4728197604417801,-0.45127331018447875,"[42, 35, 35, 35]"
57,prune,0.018072777986526456,0.022316837310790982,-0.4480593204498291,-0.4844537258148193,"[38, 32, 32, 32]"
60,grow,0.0032402604818344005,-0.0028280794620513805,-0.4563985586166382,-0.45967949628829957,"[38, 32, 39, 32]"
63,none,-0.02296877503395084,-0.0011766195297241433,-0.4711298137903214,-0.4577247858047485,"[38, 32, 39, 32]"
66,none,-0.01685277223587034,-0.0035135060548782127,-0.46374128460884095,-0.44871315360069275,"[38, 32, 39, 32]"
69,prune,-0.01842924356460568,0.00759907066822052,-0.45232521891593935,-0.4517337799072266,"[35, 29, 36, 29]"
73,prune,-0.016580221056938182,0.009057149291038513,-0.45346361994743345,-0.4599839061498642,"[32, 27, 33, 27]"
77,prune,-0.02287258505821227,0.002421638369560275,-0.45490140914916993,-0.44344441294670106,"[29, 25, 30, 25]"
81,none,-0.012400621175766013,-0.023494365811348006,-0.44489250183105467,-0.431178143620491,"[29, 25, 30, 25]"
85,none,-0.012122625112533536,-0.027703011035919156,-0.436064013838768,-0.43240910172462466,"[29, 25, 30, 25]"
90,none,-0.017647606134414684,-0.022933614253997814,-0.42563225626945494,-0.424396938085556,"[29, 25, 30, 25]"
95,none,-0.014861023426055886,-0.005790525674819913,-0.4422689288854599,-0.436626935005188,"[29, 25, 30, 25]"
101,prune,-0.0007968634366989358,0.0028690367937088124,-0.4394528567790985,-0.4325266480445862,"[27, 23, 27, 23]"
107,none,-0.017830562591552745,-0.017185744643211376,-0.4334677457809448,-0.42408338487148284,"[27, 23, 27, 23]"
114,none,-0.015723678469657942,-0.028479772806167647,-0.4294505506753922,-0.4182490915060043,"[27, 23, 27, 23]"
121,grow,0.005141782760620106,-0.00731274187564851,-0.42687682509422303,-0.44003266394138335,"[33, 23, 27, 23]"
129,grow,0.005331125855445873,-0.0008467346429824607,-0.4269511938095093,-0.43623615205287936,"[33, 23, 27, 28]"
138,prune,-0.015927052497863747,0.008902961015701316,-0.44686976075172424,-0.44312129318714144,"[30, 21, 25, 26]"
148,prune,-0.01574856638908384,0.0020344972610473744,-0.42813397347927096,-0.43069409728050234,"[27, 19, 23, 24]"
159,none,-0.012836965918540943,-0.006077855825424194,-0.4196147620677948,-0.4183858871459961,"[27, 19, 23, 24]"
172,none,-0.03204600512981415,-0.014386346936225924,-0.43102631270885466,-0.4317976415157318,"[27, 19, 23, 24]"
187,none,-0.018124634027481046,-0.021802359819412198,-0.42171208262443544,-0.4192646682262421,"[27, 19, 23, 24]"
