epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.009237915277481079,-0.00376167893409729,-0.8169321596622467,-0.6798115491867065,"[128, 128, 128, 128]"
4,none,-0.003118294477462702,-0.004990553855895974,-0.7184187531471252,-0.632644134759903,"[128, 128, 128, 128]"
6,prune,-0.0223721504211426,0.015128833055496171,-0.6330108046531677,-0.5940905570983886,"[116, 116, 116, 116]"
8,prune,0.005521517992019609,0.02582397162914274,-0.531720569729805,-0.5411637246608734,"[105, 105, 105, 105]"
10,prune,0.0024135559797286987,0.009901654720306408,-0.4936425447463989,-0.49594892263412477,"[95, 95, 95, 95]"
12,none,-0.01239735186100005,-0.024922940135002125,-0.493631649017334,-0.4731806546449661,"[95, 95, 95, 95]"
14,none,-0.014289626479148887,-0.0062959372997283825,-0.4583823263645172,-0.4604335457086563,"[95, 95, 95, 95]"
16,prune,-0.01483331322669984,0.009077805280685414,-0.45560947954654696,-0.4669238328933716,"[86, 86, 86, 86]"
18,prune,-0.023808416724205028,0.006744477152824391,-0.4338441610336304,-0.4322785884141922,"[78, 78, 78, 78]"
20,none,-0.01234077215194701,-0.0119204342365265,-0.4547262191772461,-0.4314518392086029,"[78, 78, 78, 78]"
22,prune,-0.005664128065109242,0.011659514904022228,-0.43168494999408724,-0.4339805394411087,"[71, 71, 71, 71]"
24,none,-0.01529067456722255,-0.030584412813186634,-0.4085772603750229,-0.40592829287052157,"[71, 71, 71, 71]"
26,none,-0.014537879824638389,-0.02637578547000885,-0.413767346739769,-0.41390731930732727,"[71, 71, 71, 71]"
28,prune,-0.006283125281333901,0.01999835968017577,-0.4213606059551239,-0.42076086699962617,"[64, 64, 64, 64]"
30,none,-0.010018455982208296,-0.002591928839683566,-0.3909471809864044,-0.402696093916893,"[64, 64, 64, 64]"
32,grow,0.003384712338447615,-0.010800233483314492,-0.3975674152374268,-0.40810261070728304,"[77, 64, 64, 64]"
34,prune,-0.0023197054862976185,0.024407571554183993,-0.3968800812959671,-0.41004170179367067,"[70, 58, 58, 58]"
36,grow,0.00923859477043154,-0.003427731990814198,-0.40342222452163695,-0.3960214078426361,"[70, 58, 70, 58]"
38,prune,0.0077902525663375854,0.020551514625549272,-0.37549769282341006,-0.3913946211338043,"[63, 53, 63, 53]"
40,prune,-0.00141928791999818,0.0010563939809798972,-0.3831248372793198,-0.3845663219690323,"[57, 48, 57, 48]"
42,prune,-0.016479569673538197,0.0025906324386596458,-0.3913262814283371,-0.3763540416955948,"[52, 44, 52, 44]"
44,none,-0.019314283132553123,-0.011413928866386425,-0.38449393808841703,-0.3720102310180664,"[52, 44, 52, 44]"
46,none,-0.017462065815925576,-0.009723579883575417,-0.3881325453519821,-0.37051032185554506,"[52, 44, 52, 44]"
48,prune,-0.001520937681198098,0.0028667211532593107,-0.3795407712459564,-0.3770663976669312,"[47, 40, 47, 40]"
51,none,-0.013332405686378501,-0.007728675007820152,-0.3718979597091675,-0.37087159156799315,"[47, 40, 47, 40]"
54,none,-0.005882260203361522,-0.00048394203186036266,-0.37426399886608125,-0.37096650898456573,"[47, 40, 47, 40]"
57,none,-0.014545077085495017,-0.0034956783056259155,-0.36084150671958926,-0.3739882707595825,"[47, 40, 47, 40]"
60,grow,0.024365627765655484,0.010143068432807933,-0.37602909803390505,-0.38642277121543883,"[57, 40, 47, 40]"
63,prune,0.010716784000396717,0.012199923396110535,-0.3620152622461319,-0.38357360363006593,"[52, 36, 43, 36]"
66,none,-0.0016970276832580788,-0.013034600019455,-0.3690299838781357,-0.36811802387237547,"[52, 36, 43, 36]"
69,none,-0.003020763397216797,-0.0082819223403931,-0.3735627502202988,-0.360967344045639,"[52, 36, 43, 36]"
73,none,-0.006050133705139127,-0.01132804751396177,-0.3629536807537079,-0.35471040904521944,"[52, 36, 43, 36]"
77,none,-0.005901318788528398,-0.015182673931121826,-0.3691297620534897,-0.3582696706056595,"[52, 36, 43, 36]"
81,prune,-0.003578138351440441,0.010449415445327792,-0.3674375593662262,-0.36144272685050965,"[47, 33, 39, 33]"
85,none,-0.007335948944091786,-0.012528207898139965,-0.3544423818588257,-0.35374128818511963,"[47, 33, 39, 33]"
90,none,-0.0012523889541625755,-0.006001773476600636,-0.3535165786743164,-0.3601666659116745,"[47, 33, 39, 33]"
95,grow,0.005304104089736916,0.004842364788055387,-0.3532916337251663,-0.3582195818424225,"[47, 33, 39, 40]"
101,grow,0.0013559013605117798,0.00025488436222076416,-0.35906811654567716,-0.35892294049263,"[57, 33, 39, 40]"
107,none,-0.006841906905174222,-0.006438422203063954,-0.35983447134494784,-0.35411728322505953,"[57, 33, 39, 40]"
114,none,-0.002962610125541665,-0.0033837467432021873,-0.361626398563385,-0.3551840424537659,"[57, 33, 39, 40]"
121,prune,-0.003564512729644753,0.003142049908638034,-0.36972904205322266,-0.3645234525203705,"[52, 30, 36, 36]"
129,prune,-0.004131487011909463,0.010278815031051658,-0.34631511867046355,-0.3553569734096527,"[47, 27, 33, 33]"
138,none,-0.006471753120422363,-0.005803889036178567,-0.35429270267486573,-0.35231773257255555,"[47, 27, 33, 33]"
148,grow,0.014289259910583496,0.009913825988769553,-0.35254925191402436,-0.36290120482444765,"[47, 27, 40, 33]"
159,prune,-0.00528374910354612,0.004973402619361911,-0.3593427360057831,-0.35964660048484803,"[43, 25, 36, 30]"
172,none,-0.004691424965858448,-0.0057959884405136,-0.3847176134586334,-0.3647766560316086,"[43, 25, 36, 30]"
187,none,-0.016201141476631153,-0.014495068788528409,-0.3653297483921051,-0.36329972445964814,"[43, 25, 36, 30]"
